word,pos,meaning,example,match_id,is_same
mũi tên,d,"dấu hiệu có hình mũi tên, thường dùng để chỉ hướng",#vạch một mũi tên #đi theo hướng chỉ của mũi tên,oewn-06830979-n,True
múi,d,"phần của quả, có màng bọc riêng rẽ, trong có chứa hạt và có thể có chứa các tép nhỏ",#múi bưởi #múi quýt #múi mít,oewn-07763431-n,True
múi,d,phần có hình giống như các múi quả ở bắp thịt và ở một số vật,"#bắp tay nổi múi #múi đèn xếp #""Khuôn mặt ông ta tròn căng, những múi thịt nần nẫn hướng về phía trước (...)"" (Nguyễn Thị Ngọc Tú; 1)",oewn-04172050-n,True
múi,d,phần mặt đất giới hạn bởi hai kinh tuyến,#múi giờ,oewn-08705985-n,False
múi,d,"đầu mối của sợi dây hoặc phần góc của chăn, màn, v.v.",#kéo múi chăn đắp kín cổ #tém múi màn #thắt lưng bỏ múi,oewn-03632523-n,False
múi,d,mảnh nhỏ tách ra từ một tấm lớn,#cổ quấn múi vải dù,oewn-03938441-n,True
múi,d,"nút buộc, múi buộc",#múi lạt #thắt lại múi dây #múi bao tượng,oewn-03679297-n,True
múi,d,giáp mối của hai đường giao thông,#từ trong làng ra đến múi đường cái,oewn-03586294-n,True
múi cầu,d,phần mặt cầu nằm giữa hai nửa mặt phẳng cùng giới hạn bởi một đường kính,,oewn-13921802-n,True
múi chiếu bản đồ,d,hình chiếu trên mặt phẳng của phần mặt đất giới hạn bởi hai kinh tuyến,,oewn-03725934-n,True
múi giờ,d,"phần mặt đất nằm giữa hai kinh tuyến cách nhau 15 độ, trên đó được quy ước dùng chung một giờ, theo giờ của kinh tuyến giữa",#Trái Đất có hai mươi bốn múi giờ #múi giờ 0 có kinh tuyến giữa là kinh tuyến gốc,oewn-08709014-n,True
mun,d,"cây lấy gỗ cùng họ với thị, lá đơn mọc cách, hoa đơn tính màu vàng, gỗ thuộc loại quý, rất cứng, màu đen",#đũa làm bằng gỗ mun #cái tủ gỗ mun đã lên nước đen bóng,oewn-12791496-n,True
mùn,d,hợp chất màu đen hoặc nâu do các chất hữu cơ trong đất phân giải thành,#đất nhiều mùn #mùn ao #đổ thêm một ít mùn xuống hố rồi mới trồng cây lên,oewn-14932973-n,True
mùn,d,chất vụn nát,"#mùn cưa #mùn rơm #mùn thớt (mùn tạo ra trên mặt thớt do băm, chặt)",oewn-14864262-n,False
mùn cưa,d,"vụn gỗ nhỏ rơi ra khi cưa, xẻ",#đun bếp bằng mùn cưa,oewn-15044674-n,True
mụn,d,"nốt viêm nổi trên cơ thể, thường ít gây đau",#mặt nổi mụn,oewn-14357711-n,True
mụn,d,mảnh vụn nhỏ không đáng kể [thường nói về vải],"#""Chẳng biết cái vỏ chăn có bao nhiêu mụn vải, mụn lớn nhất bằng bao diêm, nhỏ nhất bằng lá lúa."" (Ngô Ngọc Bội; 2)",oewn-09244958-n,True
mụn,d,"đứa con, cháu [hàm ý hiếm hoi]","#""Cô ta kể lể ra nhiều nỗi lo lắng lắm, nào vợ chồng ăn ở với nhau đã tám chín năm trời bây giờ một mụn con không có; nào là ốm đau luôn (...)"" (Nguyễn Khải; 8)",oewn-09937706-n,False
mụn nhọt,d,mụn và nhọt [nói khái quát],#người nổi đầy mụn nhọt,oewn-14357711-n,False
mùng,d,màn,"#""Ông Sáu nhổm ngay dậy, vén mùng bước xuống giường mò mẫm bật đèn."" (Anh Đức; 26)",oewn-03793898-n,True
mùng,d,mồng,#ngày mùng một Tết,oewn-15184543-n,True
mùng màn,d,màn [nói khái quát],"#""Trên chiếc chõng tre ọp ẹp không mùng màn, lão Quềnh nằm duỗi dài thành một đống."" (Nguyễn Khắc Trường; 1)",oewn-03793898-n,False
mùng quân,d,bồ quân,,oewn-10098113-n,False
mùng tơi,d,"cây trồng thân leo, lá tròn, mềm, to và dày, có nhiều chất nhớt, lá và ngọn thường dùng nấu canh","#""Làm giàn cho bí leo chơi, Chẳng may bí chột, mồng tơi leo cùng."" (Cdao)",oewn-12186941-n,False
mủng,d,"đồ đan sít bằng tre, tròn và sâu lòng, nhỏ hơn thúng, dùng để đựng","#mủng lạc #""Mủng sứt vành không bưng khó bợ, Đồng tiền điếu vỡ, ai nỡ bán buôn."" (Cdao)",oewn-02805104-n,True
mủng,d,thuyền thúng [nói tắt],"#""Ngày cưới con, ông cho đứa con trai thứ hai bơi chiếc mủng nhỏ đi suốt mấy ngày dọc một bãi sông mời bạn thuyền."" (Nguyễn Quang Thiều; 1)",oewn-04236542-n,True
muỗi,d,"côn trùng nhỏ, cánh mỏng, có vòi châm hút máu người, gây ngứa",#bị muỗi đốt #muỗi nhiều như vãi trấu,oewn-02202850-n,True
muỗi mắt,d,muỗi nhỏ,"#bé như muỗi mắt #""Bàn tay xoè ra, chờ đập một con muỗi mắt tí hon, lắm lúc tức uất cứng người."" (Tô Hoài; 39)",oewn-02202850-n,False
muối,d,"tinh thể trắng, vị mặn, thường được tách từ nước biển, dùng để ăn","#""Muối ba năm muối hãy còn mặn, Gừng chín tháng gừng hãy còn cay."" (Cdao)",oewn-07829083-n,True
muối,d,hợp chất do acid tác dụng với base sinh ra,,oewn-15035270-n,True
muối ăn,d,muối mặn dùng để ăn [phân biệt với muối là hợp chất do acid tác dụng với base sinh ra],,oewn-07829083-n,True
muối khoáng,d,muối được tạo thành từ chất vô cơ,,oewn-14686753-n,False
muối mè,d,muối vừng,#cơm nắm chấm muối mè,oewn-12895543-n,False
muối mỏ,d,"muối ăn lấy ở mỏ, phân biệt với muối lấy từ nước biển",,oewn-14696385-n,True
muối tiêu,d,"muối ăn trộn với hạt tiêu, giã nhỏ",#thịt gà chấm muối tiêu #lọ muối tiêu,oewn-07829555-n,False
muối tiêu,d,"màu lốm đốm bạc của tóc, sợi đen sợi trắng như màu muối tiêu","#""Một nửa người ông chìm trong màn mây thuốc. Chỉ thấy mái đầu muối tiêu khẽ gật gù bập bềnh trong khói mờ."" (Nguyễn Khắc Trường; 1)",oewn-03920350-n,True
muội,d,"bụi đen mịn do khói sinh ra, thường đóng thành mảng, thành lớp",#lau sạch muội ở bóng đèn #muội than đen sì,oewn-14817703-n,True
muỗm,d,"bọ cánh thẳng, màu lục, đầu nhọn, thường gặp ở ruộng lúa",,oewn-02229622-n,False
muỗm,d,"cây gỗ to cùng loại với xoài, hoa mọc thành cụm ở nách lá, quả giống quả xoài nhưng nhỏ hơn và có vị chua",,oewn-07781588-n,True
muôn,d,vạn,#muôn tuổi #muôn năm,oewn-13773405-n,False
muôn,d,"từ dùng để chỉ con số lớn lắm, không sao đếm xuể, hoặc bao quát toàn bộ","#muôn người như một #muôn màu muôn vẻ #""Ai ơi bưng bát cơm đầy, Dẻo thơm một hạt, đắng cay muôn phần."" (Cdao)",oewn-13797293-n,True
muôn dân,d,toàn thể dân chúng,"#""Mẹ con mừng được ở ăn, Muôn dân đều khỏi lầm than từ rày."" (TNNL)",oewn-08196607-n,True
muôn đời,d,"thời gian hết đời này qua đời khác, mãi mãi về sau","#lưu danh muôn đời #""Nhân nghĩa là chúa muôn đời, Bạc tiền là khách qua chơi mấy giờ."" (Cdao)",oewn-15268787-n,True
muôn một,d,"1 một phần rất nhỏ, không đáng kể trong muôn phần","#""Nàng để yên cho chàng cầm tay, nghĩ rằng thái độ quy thuận của mình có thể đền bù trong muôn một nỗi thiệt thòi của đời chiến sĩ."" (Nguyễn Huy Tưởng; 1)",oewn-13783120-n,True
muôn một,d,"khả năng không hay rất hiếm khi xảy ra, chỉ là một trong muôn nghìn khả năng, nhưng cũng có thể xảy ra","#""Chấp kinh nếu chẳng tòng quyền, Sợ khi muôn một chu tuyền làm sao?"" (NĐM)",oewn-04765707-n,True
muôn năm,d,"thời gian tồn tại năm này qua năm khác, lâu dài, mãi mãi [thường dùng trong lời tung hô, chúc tụng]","#hoà bình thế giới muôn năm! #""Yêu nhau những tưởng yêu nhau mãi, Tình đến muôn năm chửa bạc đầu."" (Lưu Trọng Lư; 10)",oewn-05061577-n,True
muôn ngàn,d,số lượng nhiều đến mức không kể hết,"#khắc phục muôn vàn khó khăn #""Bây giờ trâm gãy gương tan, Kể làm sao xiết muôn vàn ái ân!"" (TKiều)",oewn-13798938-n,True
muôn nghìn,d,số lượng nhiều đến mức không kể hết,"#khắc phục muôn vàn khó khăn #""Bây giờ trâm gãy gương tan, Kể làm sao xiết muôn vàn ái ân!"" (TKiều)",oewn-13798938-n,True
muôn thuở,d,"thời gian từ xưa đến nay và cả sau này, mãi mãi",#khát vọng muôn thuở #lưu danh muôn thuở,oewn-15268787-n,True
muôn trùng,d,"số lượng lớn và cái này nối tiếp cái kia, không sao kể hết","#muôn trùng sông núi #""Đồng đội tin cậy nơi anh như đoàn thuỷ thủ hết lòng tin cậy vào người thuyền trưởng tài ba giữa muôn trùng sóng cả."" (Chu Lai; 1)",oewn-13798938-n,False
muôn vàn,d,số lượng nhiều đến mức không kể hết,"#khắc phục muôn vàn khó khăn #""Bây giờ trâm gãy gương tan, Kể làm sao xiết muôn vàn ái ân!"" (TKiều)",oewn-13798938-n,True
muông,d,"1 tên gọi chung động vật có bốn chân, ở rừng",#vào rừng săn muông,oewn-02155643-n,True
muông,d,chó,"#""Bỗng nghe ngoài chốn tường hoa, Tiếng con muông sủa từ xa lại gần."" (TT)",oewn-02090203-n,False
muông thú,d,thú rừng [nói khái quát],#săn bắt muông thú,oewn-02155643-n,True
muồng,d,"tên gọi chung một số loài cây hoang thuộc họ vang, hoa có nhiều màu khác nhau, thường được trồng để lấy gỗ, làm cây cảnh, cây thuốc hoặc làm phân xanh",,oewn-12519668-n,True
muỗng,d,thìa,#xúc một muỗng muối,oewn-04291140-n,True
muống,d,rau muống [nói tắt],"#""Ai cho sen muống một bồn, Ai từng chanh khế sánh cùng lựu lê."" (Cdao)",oewn-12847276-n,False
muống,d,phễu,,oewn-03408558-n,True
mút,d,"vật liệu xốp chế từ cao su, thường dùng làm đệm",#lót một lớp mút #đệm mút,oewn-14897026-n,True
mút,d,đầu tận cùng của vật hoặc một nơi có độ dài đáng kể,"#cầm một đầu mút của sợi dây #""Vĩnh Xuân xuống mút chợ cá rồi băng qua phía bên kia mà trở lên."" (Hồ Biểu Chánh; 4)",oewn-08583557-n,True
mụt,d,1 mụn,#mặt nổi mụt,oewn-14357711-n,True
mụt,d,"chồi non mới nhú, chưa có lá",#mụt măng #mụt mía,oewn-07735182-n,True
mưa,d,hiện tượng nước rơi từ các đám mây xuống mặt đất,"#cơn mưa #khóc như mưa #""Xin trời đừng nắng chớ mưa, Râm râm gió mát cho vừa lòng tôi."" (Cdao)",oewn-11521799-n,True
mưa bay,d,"mưa có hạt nhỏ như hạt bụi, bay lất phất",,oewn-11522740-n,True
mưa bóng mây,d,"mưa ngắn và thưa hạt do một đám mây nhỏ đưa đến, một thoáng rồi tạnh ngay","#""(...) nước mắt và cái buồn của trẻ thơ mau đến mà cũng mau tan, như những giọt mưa bóng mây (...)"" (Đoàn Giỏi; 4)",oewn-11526585-n,False
mưa bụi,d,mưa hạt nhỏ li ti như những hạt bụi,"#""Tháng một là tiết mưa xuân, Tháng hai mưa bụi dần dần mưa ra."" (Cdao)",oewn-11522740-n,True
mưa dầm,d,mưa kéo dài nhiều ngày trên một diện rộng,"#""Yêu nhau kéo áo đắp chung, Ghét nhau nắng lửa, mưa dầm mặc nhau."" (Cdao)",oewn-11521799-n,False
mưa đá,d,mưa có hạt đông cứng thành đá,,oewn-11485929-n,True
mưa gió,d,mưa và gió [nói khái quát]; thường dùng để chỉ thời tiết,"#""Nhờ trời mưa gió thuận hoà, Nào cày, nào cấy, trẻ già đua nhau."" (Cdao)",oewn-11545095-n,False
mưa lũ,d,mưa to từ trên rừng núi dồn nước xuống miền xuôi làm cho nước sông lên cao một cách đột ngột và dễ gây ngập lụt,,oewn-11475008-n,True
mưa mây,d,mây và mưa; dùng để chỉ thú vui xác thịt,"#""Bóng gương lấp ló trong mành, Cỏ cây cũng muốn nổi tình mây mưa."" (CO)",oewn-00848145-n,True
mưa móc,d,mưa và sương; dùng để ví ân huệ trên ban xuống,#đội ơn mưa móc,oewn-01229430-n,False
mưa nắng,d,"mưa và nắng thất thường, nói về mặt thời tiết gây ảnh hưởng đến sức khoẻ, đời sống","#dãi dầu mưa nắng #""(...) phải khi mưa nắng thình lình, chàng thường bị những cơn đau sống dở chết dở."" (Lan Khai; 1)",oewn-14546692-n,False
mưa ngâu,d,"mưa kéo dài nhiều ngày, thành nhiều đợt, thường có ở miền Bắc Việt Nam vào tháng bảy âm lịch","#""Tháng bảy là tháng mưa Ngâu, Bước sang tháng tám là đầu trăng thu."" (Cdao)",oewn-15263692-n,False
mưa phùn,d,"mưa nhỏ nhưng dày hạt, có thể kéo dài nhiều ngày, thường có ở miền Bắc Việt Nam vào khoảng cuối mùa đông, đầu mùa xuân","#""Bầm ơi có rét không bầm!, Heo heo gió núi, lâm thâm mưa phùn."" (Tố Hữu; 7)",oewn-11522740-n,True
mưa rào,d,"mưa hạt to và nhiều, mau tạnh, thường do các đám mây dông gây ra",#trận mưa rào,oewn-11522915-n,True
mưa rươi,d,"mưa nhỏ và rất ngắn, thường có vào cuối mùa mưa ở miền Bắc Việt Nam, khoảng tháng chín âm lịch, trùng với thời kì có rươi ở vùng gần biển","#""Tháng chín là tháng mưa rươi, Bước sang tháng mười đã đến mùa đông."" (Cdao)",oewn-11522915-n,False
mưa tuyết,d,"hiện tượng những hạt nước nhỏ đông đặc vì lạnh họp thành những bông trắng, xốp, nhẹ, rơi từ các đám mây xuống, thường có ở xứ lạnh hay ở vùng cao vào mùa đông",,oewn-11528800-n,True
mức,d,"cây nhỡ, quả dài xếp đôi như đôi đũa, gỗ trắng nhẹ, thớ mịn, thường dùng làm guốc, khắc con dấu",,oewn-14967718-n,False
mức,d,"cái đã được xác định làm căn cứ để nhằm đạt tới trong hoạt động, để làm chuẩn so sánh, đánh giá",#vượt mức kế hoạch #đánh giá đúng mức,oewn-07275291-n,True
mức độ,d,"mức trên một thang độ, được xác định đại khái",#mức độ trung bình #sự việc chưa tới mức độ trầm trọng,oewn-05101152-n,True
mức nước,d,vị trí của mặt nước theo chiều cao so với mặt chuẩn,#mức nước sông Hồng lên cao,oewn-05139486-n,True
mức nước tuyệt đối,d,vị trí mặt nước so với mặt biển,,oewn-05138912-n,True
mức sống,d,mức đạt được của các điều kiện sinh hoạt vật chất và tinh thần,#mức sống của người dân càng ngày càng được cải thiện,oewn-13964502-n,True
mực,d,"động vật thân mềm ở biển, chân là các tua ở đầu, có túi chứa chất lỏng đen như mực, thịt ăn được",#chả mực #mực khô,oewn-01973921-n,True
mực,d,chất nước màu đen dùng để viết chữ Hán bằng bút lông hoặc để vẽ,#mài mực #ngoài trời tối đen như mực,oewn-14941231-n,True
mực,d,"chất có màu dùng hoà tan trong nước để viết, in",#mực tím #mực in #bút mực #mực dây ra tay,oewn-14941786-n,True
mực,d,dây mực [nói tắt],#nẩy mực,oewn-03676175-n,True
mực tàu,d,"mực đen đóng thành thỏi, dùng mài vào nước để viết chữ Hán bằng bút lông hoặc để vẽ","#mài mực tàu #""Mỗi năm hoa đào nở, Lại thấy ông đồ già, Bày mực tàu giấy đỏ, Bên phố đông người qua."" (Vũ Đình Liên; 2)",oewn-14941231-n,True
